Date,Close
8/29/2014 16:00:00,6.9
9/2/2014 16:00:00,7.01
9/3/2014 16:00:00,6.74
9/4/2014 16:00:00,6.74
9/5/2014 16:00:00,6.81
9/8/2014 16:00:00,6.86
9/9/2014 16:00:00,6.67
9/10/2014 16:00:00,6.56
9/11/2014 16:00:00,6.63
9/12/2014 16:00:00,6.46
9/15/2014 16:00:00,6.27
9/16/2014 16:00:00,6.25
9/17/2014 16:00:00,6.4
9/18/2014 16:00:00,6.41
9/19/2014 16:00:00,6.15
9/22/2014 16:00:00,5.88
9/23/2014 16:00:00,5.88
9/24/2014 16:00:00,5.8
9/25/2014 16:00:00,5.73
9/26/2014 16:00:00,5.73
9/29/2014 16:00:00,5.67
9/30/2014 16:00:00,5.45
10/1/2014 16:00:00,5.36
10/2/2014 16:00:00,5.51
10/3/2014 16:00:00,5.46
10/6/2014 16:00:00,5.37
10/7/2014 16:00:00,5.21
10/8/2014 16:00:00,5.35
10/9/2014 16:00:00,5.07
10/10/2014 16:00:00,4.92
10/13/2014 16:00:00,4.97
10/14/2014 16:00:00,5
10/15/2014 16:00:00,5.13
10/16/2014 16:00:00,5.2
10/17/2014 16:00:00,5.37
10/20/2014 16:00:00,5.53
10/21/2014 16:00:00,5.57
10/22/2014 16:00:00,5.49
10/23/2014 16:00:00,5.63
10/24/2014 16:00:00,5.74
10/27/2014 16:00:00,5.45
10/28/2014 16:00:00,5.69
10/29/2014 16:00:00,5.73
10/30/2014 16:00:00,5.87
10/31/2014 16:00:00,5.93
11/3/2014 16:00:00,5.88
11/4/2014 16:00:00,5.76
11/5/2014 16:00:00,5.93
11/6/2014 16:00:00,5.88
11/7/2014 16:00:00,5.87
11/10/2014 16:00:00,5.9
11/11/2014 16:00:00,5.92
11/12/2014 16:00:00,6
11/13/2014 16:00:00,5.84
11/14/2014 16:00:00,5.95
11/17/2014 16:00:00,5.77
11/18/2014 16:00:00,5.92
11/19/2014 16:00:00,5.78
11/20/2014 16:00:00,6.15
11/21/2014 16:00:00,6.16
11/24/2014 16:00:00,6.4
11/25/2014 16:00:00,6.41
11/26/2014 16:00:00,6.27
11/28/2014 16:00:00,6.16
12/1/2014 16:00:00,6.12
12/2/2014 16:00:00,6.51
12/3/2014 16:00:00,6.67
12/4/2014 16:00:00,6.52
12/5/2014 16:00:00,6.65
12/8/2014 16:00:00,6.55
12/9/2014 16:00:00,6.74
12/10/2014 16:00:00,6.38
12/11/2014 16:00:00,6.26
12/12/2014 16:00:00,6.11
12/15/2014 16:00:00,6.1
12/16/2014 16:00:00,6.15
12/17/2014 16:00:00,6.51
12/18/2014 16:00:00,6.59
12/19/2014 16:00:00,6.66
12/22/2014 16:00:00,6.73
12/23/2014 16:00:00,6.69
12/24/2014 16:00:00,6.64
12/26/2014 16:00:00,6.82
12/29/2014 16:00:00,6.85
12/30/2014 16:00:00,6.85
12/31/2014 16:00:00,6.87
1/2/2015 16:00:00,6.75
1/5/2015 16:00:00,6.63
1/6/2015 16:00:00,6.4
1/7/2015 16:00:00,6.42
1/8/2015 16:00:00,6.56
1/9/2015 16:00:00,6.6
1/12/2015 16:00:00,6.4
1/13/2015 16:00:00,6.3
1/14/2015 16:00:00,6.33
1/15/2015 16:00:00,6.04
1/16/2015 16:00:00,6.11
1/20/2015 16:00:00,5.93
1/21/2015 16:00:00,5.75
1/22/2015 16:00:00,5.88
1/23/2015 16:00:00,5.92
1/26/2015 16:00:00,6.13
1/27/2015 16:00:00,6.11
1/28/2015 16:00:00,5.99
1/29/2015 16:00:00,6.25
1/30/2015 16:00:00,5.92
2/2/2015 16:00:00,6
2/3/2015 16:00:00,6.2
2/4/2015 16:00:00,6.07
2/5/2015 16:00:00,6.29
2/6/2015 16:00:00,6.29
2/9/2015 16:00:00,6.27
2/10/2015 16:00:00,6.34
2/11/2015 16:00:00,6.35
2/12/2015 16:00:00,6.44
2/13/2015 16:00:00,6.66
2/17/2015 16:00:00,6.73
2/18/2015 16:00:00,6.77
2/19/2015 16:00:00,7.02
2/20/2015 16:00:00,6.5
2/23/2015 16:00:00,6.3
2/24/2015 16:00:00,6.4
2/25/2015 16:00:00,6.2
2/26/2015 16:00:00,6.15
2/27/2015 16:00:00,6.03
3/2/2015 16:00:00,6.16
3/3/2015 16:00:00,6.02
3/4/2015 16:00:00,6.04
3/5/2015 16:00:00,5.96
3/6/2015 16:00:00,6.06
3/9/2015 16:00:00,6
3/10/2015 16:00:00,5.87
3/11/2015 16:00:00,5.93
3/12/2015 16:00:00,6.03
3/13/2015 16:00:00,6
3/16/2015 16:00:00,5.95
3/17/2015 16:00:00,6.02
3/18/2015 16:00:00,6.11
3/19/2015 16:00:00,6.02
3/20/2015 16:00:00,6.28
3/23/2015 16:00:00,6.35
3/24/2015 16:00:00,6.44
3/25/2015 16:00:00,6.33
3/26/2015 16:00:00,6.18
3/27/2015 16:00:00,6.52
3/30/2015 16:00:00,6.63
3/31/2015 16:00:00,6.67
4/1/2015 16:00:00,6.7
4/2/2015 16:00:00,6.98
4/6/2015 16:00:00,6.9
4/7/2015 16:00:00,6.89
4/8/2015 16:00:00,7
4/9/2015 16:00:00,6.84
4/10/2015 16:00:00,6.9
4/13/2015 16:00:00,11.57
4/14/2015 16:00:00,13.59
4/15/2015 16:00:00,13.67
4/16/2015 16:00:00,13.91
4/17/2015 16:00:00,12.99
4/20/2015 16:00:00,12.85
4/21/2015 16:00:00,13.09
4/22/2015 16:00:00,13
4/23/2015 16:00:00,12.88
4/24/2015 16:00:00,12.79
4/27/2015 16:00:00,13.13
4/28/2015 16:00:00,13.06
4/29/2015 16:00:00,12.88
4/30/2015 16:00:00,12.76
5/1/2015 16:00:00,12.91
5/4/2015 16:00:00,12.86
5/5/2015 16:00:00,12.52
5/6/2015 16:00:00,12.63
5/7/2015 16:00:00,12.78
5/8/2015 16:00:00,12.86
5/11/2015 16:00:00,12.72
5/12/2015 16:00:00,12.68
5/13/2015 16:00:00,12.53
5/14/2015 16:00:00,12.8
5/15/2015 16:00:00,12.71
5/18/2015 16:00:00,12.79
5/19/2015 16:00:00,13.27
5/20/2015 16:00:00,12.95
5/21/2015 16:00:00,12.93
5/22/2015 16:00:00,12.6
5/26/2015 16:00:00,12.44
5/27/2015 16:00:00,12.59
5/28/2015 16:00:00,12.39
5/29/2015 16:00:00,12.28
6/1/2015 16:00:00,12.25
6/2/2015 16:00:00,12.4
6/3/2015 16:00:00,12.67
6/4/2015 16:00:00,12.23
6/5/2015 16:00:00,12.35
6/8/2015 16:00:00,12.4
6/9/2015 16:00:00,12.18
6/10/2015 16:00:00,12.55
6/11/2015 16:00:00,12.54
6/12/2015 16:00:00,12.35
6/15/2015 16:00:00,13.08
6/16/2015 16:00:00,13.28
6/17/2015 16:00:00,13.25
6/18/2015 16:00:00,13.31
6/19/2015 16:00:00,13.69
6/22/2015 16:00:00,13.58
6/23/2015 16:00:00,13.85
6/24/2015 16:00:00,13.6
6/25/2015 16:00:00,13.62
6/26/2015 16:00:00,13.39
6/29/2015 16:00:00,12.78
6/30/2015 16:00:00,12.84
7/1/2015 16:00:00,12.85
7/2/2015 16:00:00,12.67
7/6/2015 16:00:00,12.69
7/7/2015 16:00:00,12.59
7/8/2015 16:00:00,12.05
7/9/2015 16:00:00,12.2
7/10/2015 16:00:00,12.69
7/13/2015 16:00:00,12.68
7/14/2015 16:00:00,12.62
7/15/2015 16:00:00,12.23
7/16/2015 16:00:00,12.43
7/17/2015 16:00:00,12.71
7/20/2015 16:00:00,13.02
7/21/2015 16:00:00,13.39
7/22/2015 16:00:00,13.85
7/23/2015 16:00:00,13.95
7/24/2015 16:00:00,13.39
7/27/2015 16:00:00,13.21
7/28/2015 16:00:00,12.9
7/29/2015 16:00:00,13.8
7/30/2015 16:00:00,14.75
7/31/2015 16:00:00,15.04
8/3/2015 16:00:00,15.28
8/4/2015 16:00:00,14.79
8/5/2015 16:00:00,14.34
8/6/2015 16:00:00,14.26
8/7/2015 16:00:00,14.23
8/10/2015 16:00:00,14.54
8/11/2015 16:00:00,14.48
8/12/2015 16:00:00,14.18
8/13/2015 16:00:00,14.64
8/14/2015 16:00:00,14.27
8/17/2015 16:00:00,14.37
8/18/2015 16:00:00,14.93
8/19/2015 16:00:00,15.35
8/20/2015 16:00:00,14.9
8/21/2015 16:00:00,14.92
8/24/2015 16:00:00,14.02
8/25/2015 16:00:00,13.52
8/26/2015 16:00:00,13.83
8/27/2015 16:00:00,14.36
8/28/2015 16:00:00,14.48
8/31/2015 16:00:00,14.81
9/1/2015 16:00:00,14.39
9/2/2015 16:00:00,15.45
9/3/2015 16:00:00,15.33
9/4/2015 16:00:00,15.32
9/8/2015 16:00:00,15.73
9/9/2015 16:00:00,16.04
9/10/2015 16:00:00,16.23
9/11/2015 16:00:00,16.2
9/14/2015 16:00:00,16.44
9/15/2015 16:00:00,16.26
9/16/2015 16:00:00,16.36
9/17/2015 16:00:00,15.78
9/18/2015 16:00:00,15.35
9/21/2015 16:00:00,15.31
9/22/2015 16:00:00,14.91
9/23/2015 16:00:00,14.96
9/24/2015 16:00:00,14.49
9/25/2015 16:00:00,13.93
9/28/2015 16:00:00,13.21
9/29/2015 16:00:00,12.49
9/30/2015 16:00:00,12.68
10/1/2015 16:00:00,13.15
10/2/2015 16:00:00,13.17
10/5/2015 16:00:00,13.66
10/6/2015 16:00:00,13.71
10/7/2015 16:00:00,14.41
10/8/2015 16:00:00,14.55
10/9/2015 16:00:00,14.32
10/12/2015 16:00:00,13.86
10/13/2015 16:00:00,13.38
10/14/2015 16:00:00,12.79
10/15/2015 16:00:00,13.21
10/16/2015 16:00:00,13.25
10/19/2015 16:00:00,13.22
10/20/2015 16:00:00,12.7
10/21/2015 16:00:00,12.49
10/22/2015 16:00:00,12.85
10/23/2015 16:00:00,12.69
10/26/2015 16:00:00,12.31
10/27/2015 16:00:00,11.76
10/28/2015 16:00:00,12.22
10/29/2015 16:00:00,11.75
10/30/2015 16:00:00,11.82
11/2/2015 16:00:00,11.96
11/3/2015 16:00:00,12.17
11/4/2015 16:00:00,12.37
11/5/2015 16:00:00,12.31
11/6/2015 16:00:00,15.25
11/9/2015 16:00:00,14.66
11/10/2015 16:00:00,14.44
11/11/2015 16:00:00,14.37
11/12/2015 16:00:00,13.88
11/13/2015 16:00:00,13.65
11/16/2015 16:00:00,13.67
11/17/2015 16:00:00,12.98
11/18/2015 16:00:00,13.01
11/19/2015 16:00:00,13.56
11/20/2015 16:00:00,13.21
11/23/2015 16:00:00,13.69
11/24/2015 16:00:00,13.48
11/25/2015 16:00:00,13.82
11/27/2015 16:00:00,13.91
11/30/2015 16:00:00,13.46
12/1/2015 16:00:00,13.42
12/2/2015 16:00:00,13.5
12/3/2015 16:00:00,13.02
12/4/2015 16:00:00,13.37
12/7/2015 16:00:00,12.87
12/8/2015 16:00:00,12.94
12/9/2015 16:00:00,12.16
12/10/2015 16:00:00,12.07
12/11/2015 16:00:00,11.82
12/14/2015 16:00:00,10.57
12/15/2015 16:00:00,10.96
12/16/2015 16:00:00,11.41
12/17/2015 16:00:00,10.92
12/18/2015 16:00:00,10.82
12/21/2015 16:00:00,10.78
12/22/2015 16:00:00,10.7
12/23/2015 16:00:00,11.01
12/24/2015 16:00:00,10.92
12/28/2015 16:00:00,10.6
12/29/2015 16:00:00,10.76
12/30/2015 16:00:00,10.69
