Date,Close
5/2/2014 16:00:00,19.94
5/5/2014 16:00:00,20.01
5/6/2014 16:00:00,20.05
5/7/2014 16:00:00,19.92
5/8/2014 16:00:00,19.58
5/9/2014 16:00:00,19.6
5/12/2014 16:00:00,19.7
5/13/2014 16:00:00,19.51
5/14/2014 16:00:00,19.34
5/15/2014 16:00:00,18.74
5/16/2014 16:00:00,18.65
5/19/2014 16:00:00,18.82
5/20/2014 16:00:00,18.25
5/21/2014 16:00:00,18.18
5/22/2014 16:00:00,19.08
5/23/2014 16:00:00,19.48
5/27/2014 16:00:00,19.48
5/28/2014 16:00:00,19.68
5/29/2014 16:00:00,19.81
5/30/2014 16:00:00,19.57
6/2/2014 16:00:00,19.37
6/3/2014 16:00:00,19.25
6/4/2014 16:00:00,18.87
6/5/2014 16:00:00,18.81
6/6/2014 16:00:00,19.14
6/9/2014 16:00:00,19.27
6/10/2014 16:00:00,18.95
6/11/2014 16:00:00,18.83
6/12/2014 16:00:00,18.86
6/13/2014 16:00:00,19.26
6/16/2014 16:00:00,19.46
6/17/2014 16:00:00,19.51
6/18/2014 16:00:00,19.75
6/19/2014 16:00:00,19.4
6/20/2014 16:00:00,19.29
6/23/2014 16:00:00,19.87
6/24/2014 16:00:00,20.25
6/25/2014 16:00:00,20.75
6/26/2014 16:00:00,20.35
6/27/2014 16:00:00,20.88
6/30/2014 16:00:00,20.98
7/1/2014 16:00:00,21.21
7/2/2014 16:00:00,20.63
7/3/2014 16:00:00,20.56
7/7/2014 16:00:00,20.02
7/8/2014 16:00:00,19.76
7/9/2014 16:00:00,19.73
7/10/2014 16:00:00,19.61
7/11/2014 16:00:00,19.29
7/14/2014 16:00:00,19.39
7/15/2014 16:00:00,19.23
7/16/2014 16:00:00,19.57
7/17/2014 16:00:00,19.1
7/18/2014 16:00:00,18.98
7/21/2014 16:00:00,18.83
7/22/2014 16:00:00,19.21
7/23/2014 16:00:00,19.3
7/24/2014 16:00:00,18.71
7/25/2014 16:00:00,18.31
7/28/2014 16:00:00,17.79
7/29/2014 16:00:00,17.7
7/30/2014 16:00:00,17.3
7/31/2014 16:00:00,15.35
8/1/2014 16:00:00,16.26
8/4/2014 16:00:00,16.79
8/5/2014 16:00:00,16.38
8/6/2014 16:00:00,16.35
8/7/2014 16:00:00,16.21
8/8/2014 16:00:00,16.84
8/11/2014 16:00:00,17.37
8/12/2014 16:00:00,16.99
8/13/2014 16:00:00,17.03
8/14/2014 16:00:00,17.5
8/15/2014 16:00:00,17.31
8/18/2014 16:00:00,18.01
8/19/2014 16:00:00,18.37
8/20/2014 16:00:00,18.7
8/21/2014 16:00:00,18.75
8/22/2014 16:00:00,18.86
8/25/2014 16:00:00,18.81
8/26/2014 16:00:00,19.05
8/27/2014 16:00:00,18.97
8/28/2014 16:00:00,18.78
8/29/2014 16:00:00,18.85
9/2/2014 16:00:00,18.78
9/3/2014 16:00:00,18.25
9/4/2014 16:00:00,18.53
9/5/2014 16:00:00,18.7
9/8/2014 16:00:00,18.82
9/9/2014 16:00:00,18.43
9/10/2014 16:00:00,18.81
9/11/2014 16:00:00,18.82
9/12/2014 16:00:00,18.54
9/15/2014 16:00:00,18.34
9/16/2014 16:00:00,18.4
9/17/2014 16:00:00,18.93
9/18/2014 16:00:00,18.91
9/19/2014 16:00:00,18.61
9/22/2014 16:00:00,18.09
9/23/2014 16:00:00,17.91
9/24/2014 16:00:00,17.7
9/25/2014 16:00:00,17.4
9/26/2014 16:00:00,17.36
9/29/2014 16:00:00,17.22
9/30/2014 16:00:00,16.78
10/1/2014 16:00:00,16.42
10/2/2014 16:00:00,17.07
10/3/2014 16:00:00,17.39
10/6/2014 16:00:00,17.32
10/7/2014 16:00:00,16.78
10/8/2014 16:00:00,17.18
10/9/2014 16:00:00,16.42
10/10/2014 16:00:00,15.85
10/13/2014 16:00:00,15.76
10/14/2014 16:00:00,16.34
10/15/2014 16:00:00,16.91
10/16/2014 16:00:00,16.99
10/17/2014 16:00:00,17.71
10/20/2014 16:00:00,17.67
10/21/2014 16:00:00,18.2
10/22/2014 16:00:00,18.01
10/23/2014 16:00:00,18.09
10/24/2014 16:00:00,18.09
10/27/2014 16:00:00,18.09
10/28/2014 16:00:00,18.13
10/29/2014 16:00:00,17.95
10/30/2014 16:00:00,17.88
10/31/2014 16:00:00,17.93
11/3/2014 16:00:00,18.37
11/4/2014 16:00:00,17.87
11/5/2014 16:00:00,18.01
11/6/2014 16:00:00,18.17
11/7/2014 16:00:00,18.56
11/10/2014 16:00:00,18.99
11/11/2014 16:00:00,19.25
11/12/2014 16:00:00,18.62
11/13/2014 16:00:00,18.67
11/14/2014 16:00:00,19.07
11/17/2014 16:00:00,19.31
11/18/2014 16:00:00,19.7
11/19/2014 16:00:00,19.54
11/20/2014 16:00:00,19.95
11/21/2014 16:00:00,19.99
11/24/2014 16:00:00,20.03
11/25/2014 16:00:00,20.27
11/26/2014 16:00:00,20.21
11/28/2014 16:00:00,19.94
12/1/2014 16:00:00,19.13
12/2/2014 16:00:00,19.19
12/3/2014 16:00:00,19.2
12/4/2014 16:00:00,18.82
12/5/2014 16:00:00,18.93
12/8/2014 16:00:00,19.07
12/9/2014 16:00:00,19.14
12/10/2014 16:00:00,18.11
12/11/2014 16:00:00,18.22
12/12/2014 16:00:00,18.15
12/15/2014 16:00:00,17.38
12/16/2014 16:00:00,17.02
12/17/2014 16:00:00,17.51
12/18/2014 16:00:00,18.04
12/19/2014 16:00:00,18.72
12/22/2014 16:00:00,18.75
12/23/2014 16:00:00,18.56
12/24/2014 16:00:00,18.59
12/26/2014 16:00:00,18.63
12/29/2014 16:00:00,18.61
12/30/2014 16:00:00,18.79
12/31/2014 16:00:00,19.36
1/2/2015 16:00:00,19.44
1/5/2015 16:00:00,19.09
1/6/2015 16:00:00,18.61
1/7/2015 16:00:00,19.4
1/8/2015 16:00:00,19.43
1/9/2015 16:00:00,19.41
1/12/2015 16:00:00,19.89
1/13/2015 16:00:00,18.92
1/14/2015 16:00:00,18.49
1/15/2015 16:00:00,16.77
1/16/2015 16:00:00,17.04
1/20/2015 16:00:00,16.48
1/21/2015 16:00:00,16.67
1/22/2015 16:00:00,16.83
1/23/2015 16:00:00,16.63
1/26/2015 16:00:00,16.97
1/27/2015 16:00:00,17.01
1/28/2015 16:00:00,16.59
1/29/2015 16:00:00,17.25
1/30/2015 16:00:00,15.8
2/2/2015 16:00:00,14.37
2/3/2015 16:00:00,14.85
2/4/2015 16:00:00,15.62
2/5/2015 16:00:00,15.48
2/6/2015 16:00:00,15.89
2/9/2015 16:00:00,16.5
2/10/2015 16:00:00,16.93
2/11/2015 16:00:00,16.89
2/12/2015 16:00:00,17.17
2/13/2015 16:00:00,17.13
2/17/2015 16:00:00,17.28
2/18/2015 16:00:00,17.11
2/19/2015 16:00:00,17.23
2/20/2015 16:00:00,17.06
2/23/2015 16:00:00,16.69
2/24/2015 16:00:00,17.23
2/25/2015 16:00:00,17.17
2/26/2015 16:00:00,17
2/27/2015 16:00:00,17.04
3/2/2015 16:00:00,16.99
3/3/2015 16:00:00,16.51
3/4/2015 16:00:00,16.62
3/5/2015 16:00:00,16.64
3/6/2015 16:00:00,16.27
3/9/2015 16:00:00,16.03
3/10/2015 16:00:00,15.74
3/11/2015 16:00:00,16.19
3/12/2015 16:00:00,16.33
3/13/2015 16:00:00,16.18
3/16/2015 16:00:00,16.09
3/17/2015 16:00:00,15.87
3/18/2015 16:00:00,16.34
3/19/2015 16:00:00,16.28
3/20/2015 16:00:00,17.18
3/23/2015 16:00:00,17.21
3/24/2015 16:00:00,17.57
3/25/2015 16:00:00,17.33
3/26/2015 16:00:00,17.21
3/27/2015 16:00:00,17.48
3/30/2015 16:00:00,17.72
3/31/2015 16:00:00,17.72
4/1/2015 16:00:00,17.74
4/2/2015 16:00:00,18.1
4/6/2015 16:00:00,18.1
4/7/2015 16:00:00,17.85
4/8/2015 16:00:00,18.07
4/9/2015 16:00:00,18.21
4/10/2015 16:00:00,18.34
4/13/2015 16:00:00,18.41
4/14/2015 16:00:00,18.92
4/15/2015 16:00:00,18.98
4/16/2015 16:00:00,18.65
4/17/2015 16:00:00,18.22
4/20/2015 16:00:00,18.14
4/21/2015 16:00:00,18.49
4/22/2015 16:00:00,18.15
4/23/2015 16:00:00,17.34
4/24/2015 16:00:00,17.69
4/27/2015 16:00:00,17.57
4/28/2015 16:00:00,17.85
4/29/2015 16:00:00,17.55
4/30/2015 16:00:00,17.51
5/1/2015 16:00:00,18.05
5/4/2015 16:00:00,17.9
5/5/2015 16:00:00,17.53
5/6/2015 16:00:00,17.46
5/7/2015 16:00:00,17.61
5/8/2015 16:00:00,17.98
5/11/2015 16:00:00,17.82
5/12/2015 16:00:00,17.69
5/13/2015 16:00:00,17.53
5/14/2015 16:00:00,17.86
5/15/2015 16:00:00,18.39
5/18/2015 16:00:00,18.38
5/19/2015 16:00:00,18.66
5/20/2015 16:00:00,18.82
5/21/2015 16:00:00,18.74
5/22/2015 16:00:00,18.5
5/26/2015 16:00:00,18.43
5/27/2015 16:00:00,18.36
5/28/2015 16:00:00,18.64
5/29/2015 16:00:00,18.32
6/1/2015 16:00:00,18.24
6/2/2015 16:00:00,18.24
6/3/2015 16:00:00,18.42
6/4/2015 16:00:00,18.09
6/5/2015 16:00:00,18.29
6/8/2015 16:00:00,17.97
6/9/2015 16:00:00,17.86
6/10/2015 16:00:00,18.14
6/11/2015 16:00:00,18.08
6/12/2015 16:00:00,18.41
6/15/2015 16:00:00,18.52
6/16/2015 16:00:00,18.4
6/17/2015 16:00:00,18.38
6/18/2015 16:00:00,18.75
6/19/2015 16:00:00,19.25
6/22/2015 16:00:00,19.5
6/23/2015 16:00:00,20.01
6/24/2015 16:00:00,20.29
6/25/2015 16:00:00,20.85
6/26/2015 16:00:00,21.08
6/29/2015 16:00:00,20.05
6/30/2015 16:00:00,19.95
7/1/2015 16:00:00,19.91
7/2/2015 16:00:00,19.9
7/6/2015 16:00:00,19.56
7/7/2015 16:00:00,19.66
7/8/2015 16:00:00,19.22
7/9/2015 16:00:00,19.34
7/10/2015 16:00:00,19.6
7/13/2015 16:00:00,19.92
7/14/2015 16:00:00,20.07
7/15/2015 16:00:00,19.6
7/16/2015 16:00:00,19.5
7/17/2015 16:00:00,19.19
7/20/2015 16:00:00,18.88
7/21/2015 16:00:00,18.81
7/22/2015 16:00:00,19.23
7/23/2015 16:00:00,18.97
7/24/2015 16:00:00,18.34
7/27/2015 16:00:00,18.06
7/28/2015 16:00:00,18.48
7/29/2015 16:00:00,18.82
7/30/2015 16:00:00,18.89
7/31/2015 16:00:00,19.18
8/3/2015 16:00:00,19.1
8/4/2015 16:00:00,17.93
8/5/2015 16:00:00,17.12
8/6/2015 16:00:00,16.94
8/7/2015 16:00:00,16.87
8/10/2015 16:00:00,17
8/11/2015 16:00:00,17.04
8/12/2015 16:00:00,16.79
8/13/2015 16:00:00,17.31
8/14/2015 16:00:00,17.41
8/17/2015 16:00:00,17.78
8/18/2015 16:00:00,18.22
8/19/2015 16:00:00,18.14
8/20/2015 16:00:00,17.47
8/21/2015 16:00:00,17.04
8/24/2015 16:00:00,15.97
8/25/2015 16:00:00,15.71
8/26/2015 16:00:00,16.41
8/27/2015 16:00:00,16.52
8/28/2015 16:00:00,16.84
8/31/2015 16:00:00,16.7
9/1/2015 16:00:00,16.08
9/2/2015 16:00:00,16.41
9/3/2015 16:00:00,16.87
9/4/2015 16:00:00,16.27
9/8/2015 16:00:00,17.01
9/9/2015 16:00:00,16.78
9/10/2015 16:00:00,16.28
9/11/2015 16:00:00,16.62
9/14/2015 16:00:00,16.24
9/15/2015 16:00:00,16.34
9/16/2015 16:00:00,16.4
9/17/2015 16:00:00,16.68
9/18/2015 16:00:00,16.31
9/21/2015 16:00:00,15.95
9/22/2015 16:00:00,15.34
9/23/2015 16:00:00,15.26
9/24/2015 16:00:00,15.35
9/25/2015 16:00:00,15.28
9/28/2015 16:00:00,13.81
9/29/2015 16:00:00,13.32
9/30/2015 16:00:00,13.33
10/1/2015 16:00:00,13.55
10/2/2015 16:00:00,13.58
10/5/2015 16:00:00,14.22
10/6/2015 16:00:00,13.9
10/7/2015 16:00:00,14.72
10/8/2015 16:00:00,15.21
10/9/2015 16:00:00,14.98
10/12/2015 16:00:00,15.06
10/13/2015 16:00:00,14.49
10/14/2015 16:00:00,13.79
10/15/2015 16:00:00,14.09
10/16/2015 16:00:00,14.32
10/19/2015 16:00:00,15.08
10/20/2015 16:00:00,15.66
10/21/2015 16:00:00,15.54
10/22/2015 16:00:00,15.22
10/23/2015 16:00:00,15.41
10/26/2015 16:00:00,15.44
10/27/2015 16:00:00,14.46
10/28/2015 16:00:00,14.91
10/29/2015 16:00:00,14.3
10/30/2015 16:00:00,14.24
11/2/2015 16:00:00,14.45
11/3/2015 16:00:00,14.33
11/4/2015 16:00:00,14.3
11/5/2015 16:00:00,14.13
11/6/2015 16:00:00,14.18
11/9/2015 16:00:00,13.51
11/10/2015 16:00:00,14.27
11/11/2015 16:00:00,14.83
11/12/2015 16:00:00,14.03
11/13/2015 16:00:00,13.62
11/16/2015 16:00:00,13.92
11/17/2015 16:00:00,13.8
11/18/2015 16:00:00,14.14
11/19/2015 16:00:00,14.16
11/20/2015 16:00:00,14.19
11/23/2015 16:00:00,14.24
11/24/2015 16:00:00,14.38
11/25/2015 16:00:00,14.53
11/27/2015 16:00:00,14.67
11/30/2015 16:00:00,14.34
12/1/2015 16:00:00,14.58
12/2/2015 16:00:00,13.64
12/3/2015 16:00:00,13.25
12/4/2015 16:00:00,13.28
12/7/2015 16:00:00,13.18
12/8/2015 16:00:00,12.53
12/9/2015 16:00:00,12.69
12/10/2015 16:00:00,12.41
12/11/2015 16:00:00,11.87
12/14/2015 16:00:00,11.51
12/15/2015 16:00:00,11.49
12/16/2015 16:00:00,12.13
12/17/2015 16:00:00,11.9
12/18/2015 16:00:00,11.28
12/21/2015 16:00:00,11.66
12/22/2015 16:00:00,11.85
12/23/2015 16:00:00,12.12
12/24/2015 16:00:00,12.17
12/28/2015 16:00:00,11.84
12/29/2015 16:00:00,11.81
12/30/2015 16:00:00,11.65
